TAC_AREA_ID,PNODE_ID,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT
TAC_NORTH,PGST_2_PDRP34-APND,TAC_NORTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGST_2_PDRP31-APND,TAC_NORTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP102-APND,TAC_NORTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNC_1_PDRP20-APND,TAC_NORTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP45-APND,TAC_NORTH,,2020-04-24T00:00:00,2030-12-31T23:59:59,2020-04-24T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSI_1_PDRP41-APND,TAC_NORTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSI_1_PDRP43-APND,TAC_NORTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNB_2_PDRP30-APND,TAC_NORTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSI_1_PDRP46-APND,TAC_NORTH,,2020-05-19T00:00:00,2030-12-31T23:59:59,2020-05-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP93-APND,TAC_NORTH,,2020-06-01T00:00:00,2030-12-31T23:59:59,2020-06-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGF1_2_PDRP98-APND,TAC_NORTH,,2020-04-24T00:00:00,2030-12-31T23:59:59,2020-04-24T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSI_1_PDRP45-APND,TAC_NORTH,,2020-04-24T00:00:00,2030-12-31T23:59:59,2020-04-24T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,SDG1_1_PDRP85-APND,TAC_SOUTH,,2020-03-10T00:00:00,2030-12-31T23:59:59,2020-03-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCNW_6_PDRP59-APND,TAC_ECNTR,,2020-06-01T00:00:00,2030-12-31T23:59:59,2020-06-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGKN_2_PDRP33-APND,TAC_NORTH,,2020-09-28T00:00:00,2030-12-31T23:59:59,2020-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGST_2_PDRP36-APND,TAC_NORTH,,2020-09-28T00:00:00,2030-12-31T23:59:59,2020-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGKN_2_PDRP35-APND,TAC_NORTH,,2020-09-28T00:00:00,2030-12-31T23:59:59,2020-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNB_2_PDRP36-APND,TAC_NORTH,,2020-09-28T00:00:00,2030-12-31T23:59:59,2020-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP49-APND,TAC_NORTH,,2020-09-28T00:00:00,2030-12-31T23:59:59,2020-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_TIDC,LAGRANGE_6_PLANT-APND,TAC_TIDC,,2021-03-25T00:00:00,2030-12-31T23:59:59,2021-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCNW_6_PDRP61-APND,TAC_ECNTR,,2022-02-01T00:00:00,2030-12-31T23:59:59,2022-02-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,RP2_2_SOLAR-APND,TAC_BANC,,2020-11-05T00:00:00,2030-12-31T23:59:59,2020-11-05T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNC_1_PDRP16-APND,TAC_NORTH,,2020-11-23T00:00:00,2030-12-31T23:59:59,2020-11-23T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGFG_1_PDRP35-APND,TAC_NORTH,,2020-11-23T00:00:00,2030-12-31T23:59:59,2020-11-23T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_PDRP167-APND,TAC_ECNTR,,2020-04-01T00:00:00,2030-12-31T23:59:59,2020-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_PDRP116-APND,TAC_ECNTR,,2021-10-26T00:00:00,2030-12-31T23:59:59,2021-10-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,COVE_1_GEO-APND,TAC_SRP,,2019-10-14T00:00:00,2030-12-31T23:59:59,2019-10-14T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,CLINESCO_3_ELCABOWF-APND,TAC_PNM,,2021-04-01T00:00:00,2030-12-31T23:59:59,2021-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NWMT,CROOKEDF_1_CFALLS-APND,TAC_NWMT,,2021-06-16T00:00:00,2030-12-31T23:59:59,2021-06-16T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,RECPP_2_SOLAR-APND,TAC_LADWP,,2019-06-17T00:00:00,2030-12-31T23:59:59,2019-06-17T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,BCNPPS5_2_SOLAR-APND,TAC_LADWP,,2019-06-17T00:00:00,2030-12-31T23:59:59,2019-06-17T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP52-APND,TAC_NORTH,,2021-06-01T00:00:00,2030-12-31T23:59:59,2021-06-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGZP_2_PDRP48-APND,TAC_NORTH,,2021-11-30T00:00:00,2030-12-31T23:59:59,2021-11-30T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGP2_2_PDRP66-APND,TAC_NORTH,,2021-11-30T00:00:00,2030-12-31T23:59:59,2021-11-30T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP55-APND,TAC_NORTH,,2022-03-30T00:00:00,2030-12-31T23:59:59,2022-03-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGF1_2_PDRP105-APND,TAC_NORTH,,2022-03-30T00:00:00,2030-12-31T23:59:59,2022-03-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BPAT,LOS_1_LSTCR_PH_PLANT-APND,TAC_BPAT,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGST_2_PDRP27-APND,TAC_NORTH,,2022-03-17T00:00:00,2030-12-31T23:59:59,2022-03-17T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCHD_1_PDRP58-APND,TAC_ECNTR,,2022-07-01T00:00:00,2030-12-31T23:59:59,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BPAT,LWRCOL_5_APR_ORA-APND,TAC_BPAT,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GATWAY_2_PL1X3-APND,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PNCHPP_1_PL1X2-APND,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,WOLVERIN_7_UNITS-APND,TAC_PAC,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,YALE_7_UNITS-APND,TAC_PAC,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,FOOTECRE_7_UNITS-APND,TAC_PAC,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,MTWNDCOL_7_UNITS-APND,TAC_PAC,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SLSTR2_2_SOLAR2-APND,TAC_ECNTR,,2013-10-01T00:00:00,2030-12-31T23:59:59,2013-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SLSTR1_2_SOLAR1-APND,TAC_ECNTR,,2013-10-01T00:00:00,2030-12-31T23:59:59,2013-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,OTMESA_2_PL1X3-APND,TAC_SOUTH,,2009-07-20T00:00:00,2030-12-31T23:59:59,2009-07-20T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SANDLT_2_SUNITS-APND,TAC_ECNTR,,2014-08-11T00:00:00,2030-12-31T23:59:59,2014-08-11T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,MOSSLD_2_PSP2-APND,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,MOSSLD_2_PSP1-APND,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ANTLPE_2_QF-APND,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PARDEB_6_UNITS-APND,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,LGPR_2_G011_G012-APND,TAC_IPCO,,2018-04-04T00:00:00,2030-12-31T23:59:59,2018-04-04T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGKN_2_RDRR01-APND,TAC_NORTH,,2017-04-13T00:00:00,2030-12-31T23:59:59,2017-04-13T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGKN_2_RDRR02-APND,TAC_NORTH,,2022-06-24T00:00:00,2030-12-31T23:59:59,2022-06-24T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,CMC_7_ALIGNEDDC-APND,TAC_AZPS,,2017-08-17T00:00:00,2030-12-31T23:59:59,2017-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGP2_2_PDRP19-APND,TAC_NORTH,,2018-02-09T00:00:00,2030-12-31T23:59:59,2018-02-09T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP05-APND,TAC_NORTH,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGST_2_PDRP04-APND,TAC_NORTH,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCHD_1_PDRP10-APND,TAC_ECNTR,,2018-03-26T00:00:00,2030-12-31T23:59:59,2018-03-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,IVWEST_2_SOLAR1-APND,TAC_SOUTH,,2015-03-05T00:00:00,2030-12-31T23:59:59,2015-03-05T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP10-APND,TAC_NORTH,,2017-01-04T00:00:00,2030-12-31T23:59:59,2017-01-04T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_PDRP35-APND,TAC_ECNTR,,2019-06-03T00:00:00,2030-12-31T23:59:59,2019-06-03T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,LVCOGEN_1_UNITS PB2-3-APND,TAC_NEVP,,2015-12-01T00:00:00,2030-12-31T23:59:59,2015-12-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_RDRR08-APND,TAC_ECNTR,,2022-06-13T00:00:00,2030-12-31T23:59:59,2022-06-13T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSF_2_PDRP04-APND,TAC_NORTH,,2016-09-27T00:00:00,2030-12-31T23:59:59,2016-09-27T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGHB_6_PDRP03-APND,TAC_NORTH,,2022-07-01T00:00:00,2030-12-31T23:59:59,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GILROY_1_UNIT-APND,TAC_NORTH,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,TRACY_7_UNITS 4-5-APND,TAC_NEVP,,2015-12-01T00:00:00,2030-12-31T23:59:59,2015-12-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,CALGEN_1_UNITS-APND,TAC_ECNTR,,2009-03-31T00:00:00,2030-12-31T23:59:59,2009-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP09-APND,TAC_NORTH,,2017-01-04T00:00:00,2030-12-31T23:59:59,2017-01-04T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,WP_2_WPCC5MSG-APND,TAC_AZPS,,2016-10-01T00:00:00,2030-12-31T23:59:59,2016-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,HNTGBH_2_PL1X3-APND,TAC_ECNTR,,2019-09-23T00:00:00,2030-12-31T23:59:59,2019-09-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BPAT,CAR_1_CARMEN_S_PLANT-APND,TAC_BPAT,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP162-APND,TAC_ECNTR,,2020-09-28T00:00:00,2030-12-31T23:59:59,2020-09-28T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCHD_1_RDRR11-APND,TAC_ECNTR,,2022-06-30T00:00:00,2030-12-31T23:59:59,2022-06-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_RDRR37-APND,TAC_ECNTR,,2022-08-08T00:00:00,2030-12-31T23:59:59,2022-08-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,SDG1_1_PDRP07-APND,TAC_SOUTH,,2016-05-06T00:00:00,2030-12-31T23:59:59,2016-05-06T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PGE,PWP2_2_RECIP7-12-APND,TAC_PGE,,2017-10-01T00:00:00,2030-12-31T23:59:59,2017-10-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNB_2_PDRP02-APND,TAC_NORTH,,2017-07-26T00:00:00,2030-12-31T23:59:59,2017-07-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCNW_6_RDRR11-APND,TAC_ECNTR,,2019-03-28T00:00:00,2030-12-31T23:59:59,2019-03-28T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGZP_2_PDRP03-APND,TAC_NORTH,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,SDG1_1_PDRP33-APND,TAC_SOUTH,,2017-10-13T00:00:00,2030-12-31T23:59:59,2017-10-13T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGFG_1_PDRP05-APND,TAC_NORTH,,2017-07-26T00:00:00,2030-12-31T23:59:59,2017-07-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BPAT,WH2_2_CHEM_WE4_PLANT-APND,TAC_BPAT,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSF_2_PDRP15-APND,TAC_NORTH,,2022-07-01T00:00:00,2030-12-31T23:59:59,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGP2_2_PDRP11-APND,TAC_NORTH,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGZP_2_PDRP01-APND,TAC_NORTH,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP10-APND,TAC_NORTH,,2018-03-26T00:00:00,2030-12-31T23:59:59,2018-03-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGST_2_PDRP24-APND,TAC_NORTH,,2022-04-30T00:00:00,2030-12-31T23:59:59,2022-04-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP16-APND,TAC_NORTH,,2018-05-25T00:00:00,2030-12-31T23:59:59,2018-05-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,SDG1_1_PDRP23-APND,TAC_SOUTH,,2022-04-01T00:00:00,2030-12-31T23:59:59,2022-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSB_1_PDRP100-APND,TAC_NORTH,,2022-04-30T00:00:00,2030-12-31T23:59:59,2022-04-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGF1_2_PDRP64-APND,TAC_NORTH,,2019-03-18T00:00:00,2030-12-31T23:59:59,2019-03-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_PDRP85-APND,TAC_ECNTR,,2019-01-03T00:00:00,2030-12-31T23:59:59,2019-01-03T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BCHA,BCHA_5_PWXNPR1-APND,TAC_BCHA,,2018-04-04T00:00:00,2030-12-31T23:59:59,2018-04-04T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGF1_2_PDRP63-APND,TAC_NORTH,,2019-03-18T00:00:00,2030-12-31T23:59:59,2019-03-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP121-APND,TAC_ECNTR,,2021-10-26T00:00:00,2030-12-31T23:59:59,2021-10-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP171-APND,TAC_ECNTR,,2019-05-31T00:00:00,2030-12-31T23:59:59,2019-05-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGF1_2_PDRP39-APND,TAC_NORTH,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSI_1_PDRP15-APND,TAC_NORTH,,2018-05-25T00:00:00,2030-12-31T23:59:59,2018-05-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGKN_2_PDRP16-APND,TAC_NORTH,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP40-APND,TAC_NORTH,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGNP_2_PDRP27-APND,TAC_NORTH,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGST_2_PDRP14-APND,TAC_NORTH,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BCHA,BCHA_5_PWXNPR8-APND,TAC_BCHA,,2018-04-04T00:00:00,2030-12-31T23:59:59,2018-04-04T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_PDRP101-APND,TAC_ECNTR,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGP2_2_PDRP28-APND,TAC_NORTH,,2018-05-25T00:00:00,2030-12-31T23:59:59,2018-05-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGP2_2_PDRP35-APND,TAC_NORTH,,2019-01-22T00:00:00,2030-12-31T23:59:59,2019-01-22T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP41-APND,TAC_NORTH,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP55-APND,TAC_NORTH,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEN_6_PDRP47-APND,TAC_ECNTR,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEN_6_PDRP32-APND,TAC_ECNTR,,2018-05-25T00:00:00,2030-12-31T23:59:59,2018-05-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCHD_1_PDRP28-APND,TAC_ECNTR,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP89-APND,TAC_ECNTR,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP47-APND,TAC_NORTH,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSB_1_PDRP58-APND,TAC_NORTH,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSI_1_PDRP11-APND,TAC_NORTH,,2018-04-23T00:00:00,2030-12-31T23:59:59,2018-04-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGF1_2_PDRP54-APND,TAC_NORTH,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSF_2_PDRP22-APND,TAC_NORTH,,2018-04-23T00:00:00,2030-12-31T23:59:59,2018-04-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP77-APND,TAC_ECNTR,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGEB_2_PDRP29-APND,TAC_NORTH,,2018-04-23T00:00:00,2030-12-31T23:59:59,2018-04-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSF_2_PDRP33-APND,TAC_NORTH,,2018-12-27T00:00:00,2030-12-31T23:59:59,2018-12-27T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCHD_1_PDRP33-APND,TAC_ECNTR,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP48-APND,TAC_ECNTR,,2018-03-26T00:00:00,2030-12-31T23:59:59,2018-03-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGSI_1_PDRP17-APND,TAC_NORTH,,2018-05-25T00:00:00,2030-12-31T23:59:59,2018-05-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,LSPR_1_TOT_GEN-APND,TAC_IPCO,,2018-04-04T00:00:00,2030-12-31T23:59:59,2018-04-04T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEN_6_PDRP56-APND,TAC_ECNTR,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEN_6_PDRP62-APND,TAC_ECNTR,,2019-02-28T00:00:00,2030-12-31T23:59:59,2019-02-28T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEN_6_PDRP33-APND,TAC_ECNTR,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,CPG_2_BLKA-APND,TAC_SRP,,2019-10-14T00:00:00,2030-12-31T23:59:59,2019-10-14T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP10-APND,TAC_ECNTR,,2018-04-23T00:00:00,2030-12-31T23:59:59,2018-04-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_PDRP109-APND,TAC_ECNTR,,2019-03-18T00:00:00,2030-12-31T23:59:59,2019-03-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEW_2_PDRP68-APND,TAC_ECNTR,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP110-APND,TAC_ECNTR,,2018-12-27T00:00:00,2030-12-31T23:59:59,2018-12-27T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP120-APND,TAC_ECNTR,,2021-10-26T00:00:00,2030-12-31T23:59:59,2021-10-26T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGP2_2_PDRP17-APND,TAC_NORTH,,2018-01-03T00:00:00,2030-12-31T23:59:59,2018-01-03T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGFG_1_PDRP17-APND,TAC_NORTH,,2018-10-19T00:00:00,2030-12-31T23:59:59,2018-10-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PGP2_2_PDRP22-APND,TAC_NORTH,,2018-04-23T00:00:00,2030-12-31T23:59:59,2018-04-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP07-APND,TAC_ECNTR,,2018-04-23T00:00:00,2030-12-31T23:59:59,2018-04-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP94-APND,TAC_ECNTR,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEC_1_PDRP78-APND,TAC_ECNTR,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCEN_6_PDRP54-APND,TAC_ECNTR,,2018-10-22T00:00:00,2030-12-31T23:59:59,2018-10-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
