AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Lat,Long,
AS_SP15,LOAD,ASH_6_LD31,ASH_6_N101,22008_ASH  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,146,33.13662312,-117.0704085,
AS_SP26,LOAD,ASH_6_LD31,ASH_6_N101,22008_ASH  _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,146,33.13662312,-117.0704085,
AS_SP15,LOAD,ASH_6_LD32,ASH_6_N001,22008_ASH  _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,147,33.13665216,-117.0700699,
AS_SP26,LOAD,ASH_6_LD32,ASH_6_N001,22008_ASH  _69.0_LD32,22M7_DB114,2022-07-28 0:00:00,147,33.13665216,-117.0700699,
AS_SP26,GEN,CRELMN_6_RAMON2,RAMNGEN_7_N003,22154_RAMN GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,837,33.01480304,-116.8752718,
AS_SP15,GEN,CRELMN_6_RAMON2,RAMNGEN_7_N003,22154_RAMN GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,837,33.01480304,-116.8752718,
AS_SP15,LOAD,CRELMN_6_LD30,CREELMAN_6_N014,99163_RAMONAGN_12.0_LD30,22M7_DB114,2022-07-28 0:00:00,833,33.01822478,-116.8530237,
AS_SP26,LOAD,CRELMN_6_LD30,CREELMAN_6_N014,99163_RAMONAGN_12.0_LD30,22M7_DB114,2022-07-28 0:00:00,833,33.01822478,-116.8530237,
AS_SP15,LOAD,CRELMN_6_LD31,CREELMAN_6_N001,22152_CREELMAN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,834,33.01799513,-116.8532499,
AS_SP26,LOAD,CRELMN_6_LD31,CREELMAN_6_N001,22152_CREELMAN_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,834,33.01799513,-116.8532499,
AS_SP15,LOAD,CRELMN_6_LD32,CREELMAN_6_N004,22154_RAMN GEN_12.0_LD32,22M7_DB114,2022-07-28 0:00:00,835,33.01797763,-116.8528224,
AS_SP26,LOAD,CRELMN_6_LD32,CREELMAN_6_N004,22154_RAMN GEN_12.0_LD32,22M7_DB114,2022-07-28 0:00:00,835,33.01797763,-116.8528224,
AS_SP26,GEN,VLCNTR_6_VCSLR1,VLYCGEN_7_N002,22871_VLYC GEN_12.0_GU1,22M7_DB114,2022-07-28 0:00:00,5170,33.2326448,-117.0028289,
AS_SP15,GEN,VLCNTR_6_VCSLR1,VLYCGEN_7_N002,22871_VLYC GEN_12.0_GU1,22M7_DB114,2022-07-28 0:00:00,5170,33.2326448,-117.0028289,
AS_SP15,GEN,VLCNTR_6_VCSLR2,VLYCGEN_7_N003,22871_VLYC GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,5171,33.2325483,-117.0014186,
AS_SP26,GEN,VLCNTR_6_VCSLR2,VLYCGEN_7_N003,22871_VLYC GEN_12.0_GU2,22M7_DB114,2022-07-28 0:00:00,5171,33.2325483,-117.0014186,
AS_SP15,LOAD,VLCNTR_6_LD1,VALCNTR_6_N001,22871_VLYC GEN_12.0_LD31,22M7_DB114,2022-07-28 0:00:00,5166,33.23068428,-117.0184155,
AS_SP26,LOAD,VLCNTR_6_LD1,VALCNTR_6_N001,22871_VLYC GEN_12.0_LD31,22M7_DB114,2022-07-28 0:00:00,5166,33.23068428,-117.0184155,
AS_SP26,LOAD,RINCN_6_LD30,RINCON_6_N008,22688_RINCON _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3785,33.28602324,-116.9587942,
AS_SP15,LOAD,RINCN_6_LD30,RINCON_6_N008,22688_RINCON _69.0_LD30,22M7_DB114,2022-07-28 0:00:00,3785,33.28602324,-116.9587942,
AS_SP26,LOAD,RINCN_6_LD31,RINCON_6_N001,22688_RINCON _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3786,33.28600294,-116.9585035,
AS_SP15,LOAD,RINCN_6_LD31,RINCON_6_N001,22688_RINCON _69.0_LD31,22M7_DB114,2022-07-28 0:00:00,3786,33.28600294,-116.9585035,
AS_NP26,LOAD,RINCON_1_LD1,RINCON_1_N003,31250_RINCON _115_LD1,22M7_DB114,2022-07-28 0:00:00,3787,33.28576216,-116.958746,
AS_NP15,LOAD,RINCON_1_LD1,RINCON_1_N003,31250_RINCON _115_LD1,22M7_DB114,2022-07-28 0:00:00,3787,33.28576216,-116.958746,
AS_NP15,LOAD,RINCON_1_LD2,RINCON_1_N001,31250_RINCON _115_LD2,22M7_DB114,2022-07-28 0:00:00,3788,33.28577862,-116.9584794,
AS_NP26,LOAD,RINCON_1_LD2,RINCON_1_N001,31250_RINCON _115_LD2,22M7_DB114,2022-07-28 0:00:00,3788,33.28577862,-116.9584794,
AS_SP15,LOAD,STUART_6_LD30,STUART_6_N001,22804_STUART _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,4788,33.25671933,-117.4165729,
AS_SP26,LOAD,STUART_6_LD30,STUART_6_N001,22804_STUART _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,4788,33.25671933,-117.4165729,
AS_NP15,LOAD,LASPLG_6_LD1,LASPLGS_6_N001,33376_LAS PLGS_60.0_LD1,22M7_DB114,2022-07-28 0:00:00,2054,33.31286664,-117.4671652,
AS_NP26,LOAD,LASPLG_6_LD1,LASPLGS_6_N001,33376_LAS PLGS_60.0_LD1,22M7_DB114,2022-07-28 0:00:00,2054,33.31286664,-117.4671652,
AS_SP26,LOAD,LPULGS_6_LD30,LASPULGS_6_N001,22400_LASPULGS_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2211,33.31283306,-117.4667796,
AS_SP15,LOAD,LPULGS_6_LD30,LASPULGS_6_N001,22400_LASPULGS_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,2211,33.31283306,-117.4667796,
AS_SP26,LOAD,JAPNSE_6_LD30,JAPMESA_6_N007,22368_JAP MESA_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1848,33.37432653,-117.5548847,
AS_SP15,LOAD,JAPNSE_6_LD30,JAPMESA_6_N007,22368_JAP MESA_69.0_LD30,22M7_DB114,2022-07-28 0:00:00,1848,33.37432653,-117.5548847,
AS_SP15,LOAD,JAPNSE_6_LD31,JAPMESA_6_N001,22368_JAP MESA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1849,33.37436248,-117.5546716,
AS_SP26,LOAD,JAPNSE_6_LD31,JAPMESA_6_N001,22368_JAP MESA_69.0_LD31,22M7_DB114,2022-07-28 0:00:00,1849,33.37436248,-117.5546716,
AS_SP15,GEN,SONGS_7_UNIT 3,SONOFR3_7_B1,24130_S.ONOFR3_22.0_GU3,22M7_DB114,2022-07-28 0:00:00,4671,33.36924838,-117.5533188,
AS_SP26,GEN,SONGS_7_UNIT 3,SONOFR3_7_B1,24130_S.ONOFR3_22.0_GU3,22M7_DB114,2022-07-28 0:00:00,4671,33.36924838,-117.5533188,
AS_SP26,GEN,SONGS_7_UNIT 2,SONOFR2_7_B1,24129_S.ONOFR2_22.0_GU2,22M7_DB114,2022-07-28 0:00:00,4670,33.36961903,-117.554133,
AS_SP15,GEN,SONGS_7_UNIT 2,SONOFR2_7_B1,24129_S.ONOFR2_22.0_GU2,22M7_DB114,2022-07-28 0:00:00,4670,33.36961903,-117.554133,
AS_SP26,LOAD,SONGS_2_LD-3XR,SONOFRE_2_N067,24131_S.ONOFRE_230_LDA3,22M7_DB114,2022-07-28 0:00:00,4668,33.3697053,-117.5545154,
AS_SP15,LOAD,SONGS_2_LD-3XR,SONOFRE_2_N067,24131_S.ONOFRE_230_LDA3,22M7_DB114,2022-07-28 0:00:00,4668,33.3697053,-117.5545154,
AS_SP15,LOAD,BARRET_6_LD31,BARRETT_6_N001,22040_BARRETT _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,211,32.66715153,-116.7002197,
AS_SP26,LOAD,BARRET_6_LD31,BARRETT_6_N001,22040_BARRETT _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,211,32.66715153,-116.7002197,
AS_SP26,LOAD,CAMERN_6_LD30,CAMERON_6_N001,22104_CAMERON _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,503,32.653268,-116.4881736,
AS_SP15,LOAD,CAMERN_6_LD30,CAMERON_6_N001,22104_CAMERON _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,503,32.653268,-116.4881736,
AS_SP15,GEN,CRSTWD_6_KUMYAY,KUMEYAAY_7_N001,22904_KUMEYAAY_34.5_GUKY,22M7_DB114,2022-07-28 0:00:00,863,32.69901509,-116.3539488,
AS_SP26,GEN,CRSTWD_6_KUMYAY,KUMEYAAY_7_N001,22904_KUMEYAAY_34.5_GUKY,22M7_DB114,2022-07-28 0:00:00,863,32.69901509,-116.3539488,
AS_SP15,LOAD,CRSTWD_6_LD30,CRESTWD_6_N001,22902_CRESTWD _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,864,32.69901746,-116.3535954,
AS_SP26,LOAD,CRSTWD_6_LD30,CRESTWD_6_N001,22902_CRESTWD _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,864,32.69901746,-116.3535954,
AS_SP15,LOAD,GCLIFF_6_LD30,GLENCLIF_6_N001,22324_GLENCLIF_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1474,32.79837115,-116.49827,
AS_SP26,LOAD,GCLIFF_6_LD30,GLENCLIF_6_N001,22324_GLENCLIF_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,1474,32.79837115,-116.49827,
AS_SP15,LOAD,DESCAN_6_LD30,DESCANSO_6_N001,22168_DESCANSO_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,974,32.86526401,-116.6336925,
AS_SP26,LOAD,DESCAN_6_LD30,DESCANSO_6_N001,22168_DESCANSO_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,974,32.86526401,-116.6336925,
AS_SP15,LOAD,SNTABL_6_LD30,SANTYSBL_6_N001,22736_SANTYSBL_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,4655,33.11072149,-116.6711126,
AS_SP26,LOAD,SNTABL_6_LD30,SANTYSBL_6_N001,22736_SANTYSBL_69.0_LD1,22M7_DB114,2022-07-28 0:00:00,4655,33.11072149,-116.6711126,
AS_SP26,LOAD,WRNERS_6_LD1,WARNERS_6_N001,22884_WARNERS _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,5340,33.24736265,-116.6757664,
AS_SP15,LOAD,WRNERS_6_LD1,WARNERS_6_N001,22884_WARNERS _69.0_LD1,22M7_DB114,2022-07-28 0:00:00,5340,33.24736265,-116.6757664,
AS_SP26,GEN,BREGGO_6_SOLAR,BORREGO_6_N009,22084_BORREGO _69.0_GU1,22M7_DB114,2022-07-28 0:00:00,397,33.29123895,-116.3530361,
AS_SP15,GEN,BREGGO_6_SOLAR,BORREGO_6_N009,22084_BORREGO _69.0_GU1,22M7_DB114,2022-07-28 0:00:00,397,33.29123895,-116.3530361,
