X,Y,OBJECTID,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink,Elevation,Elevation_ft
-120.408058947,39.056475854,1682,H0228,Hell Hole,763,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Placer County Water Agency,Pacific Gas & Electric (PG&E),Placer County Water Agency,Placer County Water Agency,20255 Soda Springs Riverton Rd,Foresthill,Placer,CA,95631,0.73,1,WAT,2021,-120.40807201,39.0564810579165,https://repository.energy.ca.gov/powerplantsgeneration/H0228_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1294.551,4247.2145733849
-120.32447771,38.9827109560001,1683,H0289,Loon Lake,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),,Forresthill,El Dorado,CA,95276,74.1,Unit 1,WAT,2021,-120.32449075,38.982716159277,https://repository.energy.ca.gov/powerplantsgeneration/H0289_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0289_monthly.png,1960.284,6431.3779625316
-123.185814432,39.1975539920001,1684,H0283,Lake Mendocino,7489,1,1,0,1,0,0,0,0,0,0,0,0,0,0,City of Ukiah,City of Ukiah,City of Ukiah,City of Ukiah,1229 Lake Mendocino Drive,Ukiah,Mendocino,CA,95482,0,,,2021,-123.18582794,39.1975589902128,https://repository.energy.ca.gov/powerplantsgeneration/H0283_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,190.6181,625.38746814219
-123.223548125,39.1862509580001,1685,S9052,Community College Mendocino,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,801 Hensley Creek Rd.,Ukiah,Mendocino,CA,95482,1,1,SUN,2021,-123.22356163,39.1862559520347,https://repository.energy.ca.gov/powerplantsgeneration/S9052_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,219.2619,719.36319006981
-123.194756175,39.1430473830001,1686,S9264,East Side Calpella 2MW PV Project (1) (2012 PV RFO - 1),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Mendocino,CA,,2,Unit 1,SUN,2021,-123.19476967,39.1430523763398,https://repository.energy.ca.gov/powerplantsgeneration/S9264_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,180.3737,591.77723187063
-123.194756175,39.1430473830001,1687,S9265,Parducci 2MW PV Project (3) (2012 PV RFO - 1),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Mendocino,CA,,2,Unit 1,SUN,2021,-123.19476967,39.1430523763398,https://repository.energy.ca.gov/powerplantsgeneration/S9265_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,180.3737,591.77723187063
-123.194756175,39.1430473830001,1688,S9266,Ruddick-2 2MW PV Project (4) (2012 PV RFO - 1),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Mendocino,CA,,2,Unit 1,SUN,2021,-123.19476967,39.1430523763398,https://repository.energy.ca.gov/powerplantsgeneration/S9266_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,180.3737,591.77723187063
-121.638685656,39.139169693,1689,G0919,Yuba City Peaker,55813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Gilroy Energy Center, LLC",Pacific Gas & Electric (PG&E),Calpine Corporation - West Region,Calpine Corporation - West Region,875 North Walton Avenue,Yuba City,Sutter,CA,95993,48.1,GL3JT1,NG,2021,-121.63869892,39.1391748076684,https://repository.energy.ca.gov/powerplantsgeneration/G0919_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0919_monthly.png,17.3772,57.01181111028
-121.63941682,39.219944495,1690,S9032,Lomo Cold Storage LLC,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,6005 Live Oak Blvd (Hwy 99),Live Oak,Sutter,CA,95953,1,1,SUN,2021,-121.63943009,39.2199496159591,https://repository.energy.ca.gov/powerplantsgeneration/S9032_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,21.64904,71.027034228696
-121.636615984,39.1440940000001,1691,S9099,City of Yuba,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,1201 Civic Center Dr,Yuba City,Sutter,CA,95993,1,1,SUN,2021,-121.63662925,39.1440991158676,https://repository.energy.ca.gov/powerplantsgeneration/S9099_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,17.72433,58.150689064767
-121.669484305,39.2921229500001,1692,S9310,Pristine Sun Fund 1  LLC_(2127_Harris),58919,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pristine Sun LLC,Pacific Gas & Electric (PG&E),Pristine Sun LLC,Pristine Sun LLC,11160 Hampton Road,Live Oak,Butte,CA,95953,1.25,Unit 1,SUN,2021,-121.66949759,39.2921280749331,https://repository.energy.ca.gov/powerplantsgeneration/S9310_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,24.33387,79.835531617413
-121.639839888,39.136508206,1693,G0239,Greenleaf 2  Inc.,10349,0,0,0,0,0,0,0,0,0,1,311423,0,0,0,Greenleaf Plants 1&2,Pacific Gas & Electric (PG&E),Greenleaf Plants 1&2,Greenleaf Plants 1&2,875 North Walton Avenue,Yuba City,Sutter,CA,95992,50,GL2JT1,NG,2021,-121.63985315,39.1365133203708,https://repository.energy.ca.gov/powerplantsgeneration/G0239_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0239_monthly.png,17.62114,57.812139195486
-121.638081438,39.1387272000001,1694,G0686,Yuba City Cogeneration Partners LP,52186,0,0,0,0,0,0,0,0,0,1,311423,0,0,0,Wellhead Services Inc,Pacific Gas & Electric (PG&E),Wellhead Services Inc,Wellhead Services Inc,873 North Walton Avenue,Yuba City,Sutter,CA,95993,49,GEN 1,NG,2021,-121.6380947,39.1387323149128,https://repository.energy.ca.gov/powerplantsgeneration/G0686_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0686_monthly.png,17.52501,57.496752055899
-121.53399738,39.125119672,1695,S9078,Yuba College,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,2088 N Beale Rd.,Marysville,Yuba,CA,95901,1,1,SUN,2021,-121.53401063,39.1251247939937,https://repository.energy.ca.gov/powerplantsgeneration/S9078_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,21.20111,69.557447612289
-121.27171239,39.236383549,1696,H0348,Narrows 1,262,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Englebright Dam Road,Grass Valley,Nevada,CA,95945,12,Unit 553,WAT,2021,-121.27172561,39.2363887004865,https://repository.energy.ca.gov/powerplantsgeneration/H0348_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0348_monthly.png,99.80742,327.452165852058
-121.2703519,39.2390373380001,1697,H0354,Narrows 2,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yuba County Water Agency,Pacific Gas & Electric (PG&E),Yuba County Water Agency,Yuba County Water Agency,8764 Scott Forbes Road,Browns Valley,Yuba,CA,95918,55,1,WAT,2021,-121.27036512,39.2390424898932,https://repository.energy.ca.gov/powerplantsgeneration/H0354_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0354_monthly.png,97.94901,321.355020173499
-121.06936904,39.206029313,1698,H0571,U-S Wolf Creek (Less than 1MW),853,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Nevada Irrigation District,Nevada Irrigation District,Nevada Irrigation District,Nevada Irrigation District,,Nevada City,Nevada,CA,95959,,,,,-121.06938222,39.2060344779389,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,712.3195,2337.00623714805
-120.803511509,39.2159809770001,1699,H0005,Alta,214,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),End of Alta Powerhouse Road,Alta,Placer,CA,95701,1,1,WAT,2021,-120.80352465,39.215986163898,https://repository.energy.ca.gov/powerplantsgeneration/H0005_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1094.965,3592.4048611035
-120.891041826,39.17811549,1700,H0095,Chicago Park,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nevada Irrigation District,Pacific Gas & Electric (PG&E),Nevada Irrigation District,Nevada Irrigation District,24199 Lowell Hill Road,Colfax,Nevada,CA,95713,44,UNIT 1,WAT,2021,-120.89105498,39.1781206666198,https://repository.energy.ca.gov/powerplantsgeneration/H0095_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0095_monthly.png,690.2133,2264.47933415067
-120.844158217,39.298118577,1701,H0133,Deer Creek,233,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Chalk Bluff Road,Nevada City,Nevada,CA,95959,5.7,1,WAT,2021,-120.84417138,39.2981237675454,https://repository.energy.ca.gov/powerplantsgeneration/H0133_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1110.342,3642.8543362458
-120.835650407,39.2169673820001,1702,H0156,Dutch Flat #1,237,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Dutch Flat Road,Alta,Placer,CA,95701,22,Unit 568,WAT,2021,-120.83566355,39.2169725661512,https://repository.energy.ca.gov/powerplantsgeneration/H0156_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0156_monthly.png,839.9461,2755.72867872939
-120.835323124,39.2183487200001,1703,H0157,Dutch Flat 2,413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Nevada Irrigation District,Pacific Gas & Electric (PG&E),Nevada Irrigation District,Nevada Irrigation District,Diggins Road,Dutch Flat,Nevada,CA,95714,27.3,UNIT 1,WAT,2021,-120.83533627,39.2183539046709,https://repository.energy.ca.gov/powerplantsgeneration/H0157_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0157_monthly.png,840.5351,2757.66109343049
-120.93250799,39.2721108210001,1704,H0347,Scotts Flat (860kW Nameplate Capacity),839,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Nevada Irrigation District,Nevada Irrigation District,Nevada Irrigation District,Nevada Irrigation District,,Nevada City,Nevada,CA,95959,1,7P,WAT,2021,-120.93252116,39.2721160017257,https://repository.energy.ca.gov/powerplantsgeneration/H0347_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,889.0002,2916.66732726798
-120.953256664,39.1342683070001,1705,H0424,Rollins,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Nevada Irrigation District,Pacific Gas & Electric (PG&E),Nevada Irrigation District,Nevada Irrigation District,15531 Arrow Head Lane,Colfax,Nevada,CA,95713,13.5,UNIT 1,WAT,2021,-120.95326982,39.1342734753711,https://repository.energy.ca.gov/powerplantsgeneration/H0424_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0424_monthly.png,603.4453,1979.80741770747
-120.767290663,39.2568513960001,1706,H0154,Drum #1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Drum Powerhouse Road,Alta,Placer,CA,95701,55.5,"Unit 563, Unit 564, Unit 565, Unit 566",WAT,2021,-120.76730381,39.2568565889347,https://repository.energy.ca.gov/powerplantsgeneration/H0154_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0154_monthly.png,1036.302,3399.9409500498
-120.766888796,39.257342812,1707,H0155,Drum #2,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Drum Powerhouse Road,Alta,Placer,CA,95701,49.5,Unit 567,WAT,2021,-120.76690194,39.2573480052575,https://repository.energy.ca.gov/powerplantsgeneration/H0155_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0155_monthly.png,1038.207,3406.1909500593
-120.026746883,39.2460488500001,1708,G0294,Kings Beach - Retired 12/31/2002,6518,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Sierra Pacific Resources,Sierra Pacific Resources,Sierra Pacific Resources,Sierra Pacific Resources,7001 National Avenue,Tahoe Vista,Placer,CA,96148,0,,,2002,-120.02675991,39.2460540990607,https://repository.energy.ca.gov/powerplantsgeneration/G0294_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0294_monthly.png,1941.756,6370.5905608644
-123.811041336,39.443831323,1709,E0039,Fort Bragg Western Wood Products - Retired December 2001,10607,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Georgia Pacific Corp,Pacific Gas & Electric (PG&E),Georgia Pacific Corp,Georgia Pacific Corp,90 West Redwood Avenue,Fort Bragg,Mendocino,CA,95437,0,,,2001,-123.81105496,39.4438362889996,https://repository.energy.ca.gov/powerplantsgeneration/E0039_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0039_monthly.png,17.21049,56.464862290551
-123.127955517,39.361807377,1710,H0401,Potter Valley,274,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),End of Powerhouse Road,Potter Valley,Mendocino,CA,95469,9.3,"1, 2, 3",WAT,2021,-123.12796903,39.3618123916765,https://repository.energy.ca.gov/powerplantsgeneration/H0401_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,311.5717,1022.21686507083
-122.269787154,39.365957935,1711,G0934,Colusa Generating Station,56532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),4780 Dirks Road,Colusa,Colusa,CA,94177,692,"166, 336, 337",NG,2021,-122.26980054,39.3659630178743,https://repository.energy.ca.gov/powerplantsgeneration/G0934_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0934_monthly.png,56.2355,184.49967219645
-121.562372574,39.4775046830001,1712,S9120,Roplast Industries Inc.,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,3155 S 5th Ave,Oroville,Butte,CA,95965,1.2,1,SUN,2021,-121.56238587,39.4775098309021,https://repository.energy.ca.gov/powerplantsgeneration/S9120_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,49.00378,160.773556674822
-121.566169806,39.4835982280001,1713,S9183,Pristine Sun Fund 1  LLC_(2125_Jarvis),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Butte,CA,,1,Unit 1,SUN,2021,-121.5661831,39.4836033764262,https://repository.energy.ca.gov/powerplantsgeneration/S9183_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,46.87291,153.782513357109
-121.563901713,39.387807008,1714,S9184,Pristine Sun Fund 1  LLC_(2094_Buzzelle),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Butte,CA,,1.25,Unit 1,SUN,2021,-121.563915,39.3878121491301,https://repository.energy.ca.gov/powerplantsgeneration/S9184_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,34.91545,114.552001486455
-121.565544601,39.4810209390001,1715,E0064,Pacific Oroville Power Inc (Retired 10/20/2012),54469,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Pacific Oroville Power Inc,Pacific Gas & Electric (PG&E),Covanta Power Pacific Inc,Covanta Power Pacific Inc,3050 South 5th Avenue,Oroville,Butte,CA,95965,0,,,2012,-121.5655579,39.4810260874786,https://repository.energy.ca.gov/powerplantsgeneration/E0064_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0064_monthly.png,47.33345,155.293471364655
-121.562851273,39.492174882,1716,G0424,Oroville Cogeneration LP,54477,0,1,0,0,0,0,0,0,0,1,713900,0,0,0,Oroville Cogeneration LP,Pacific Gas & Electric (PG&E),Oroville Cogeneration LP,Oroville Cogeneration LP,695 Cal Oak Drive,Oroville,Butte,CA,95966,6.42,"GEN1, GEN2, GEN3, GEN4, GEN5, GEN6",NG,2021,-121.56286457,39.4921800310961,https://repository.energy.ca.gov/powerplantsgeneration/G0424_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,47.93845,157.278379504155
-121.188840042,39.330916487,1717,H0352,Colgate,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yuba County Water Agency,Pacific Gas & Electric (PG&E),Yuba County Water Agency,Yuba County Water Agency,12700 Lake Francis Road,Dobbins,Yuba,CA,95935,315,"1, 2",WAT,2021,-121.18885326,39.3309216525995,https://repository.energy.ca.gov/powerplantsgeneration/H0352_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0352_monthly.png,174.7733,573.40321609467
-121.313705942,39.3226038180001,1718,H0544,Browns Valley (Rated 0.995MW) NO REPORT REQUIRED,Missing,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Browns Valley Irrigation District,Pacific Gas & Electric (PG&E),Browns Valley Irrigation District,Browns Valley Irrigation District,NO REPORT REQUIRED 9370 Browns Valley School Road,Browns Valley,Yuba,CA,95918,,,,,-121.31371918,39.3226089734567,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,325.4007,1067.58760004793
-121.140498017,39.3901993530001,1719,H0053,Fish Power (NPCap = 0.15MW - No Reporting RQD),4229,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Yuba County Water Agency,Pacific Gas & Electric (PG&E),Yuba County Water Agency,Yuba County Water Agency,,Marysville,Yuba,CA,95935,0.15,HY1,WAT,2021,-121.14051124,39.3902045270711,https://repository.energy.ca.gov/powerplantsgeneration/H0053_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,577.5155,1894.73589526845
-120.653421741,39.44834109,1720,H0351,Bowman,50546,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Nevada Irrigation District,Pacific Gas & Electric (PG&E),Nevada Irrigation District,Nevada Irrigation District,18400 Bowman Lake Road,Bowman,Nevada,CA,95604,3.6,Unit 1,WAT,2021,-120.65343489,39.4483463081194,https://repository.energy.ca.gov/powerplantsgeneration/H0351_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1650.375,5414.6161499625
-120.644773015,39.3246221470001,1721,H0490,Spaulding #1,281,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Emigrant Gap,Emigrant Gap,Nevada,CA,95717,7,1,WAT,2021,-120.64478615,39.3246273555148,https://repository.energy.ca.gov/powerplantsgeneration/H0490_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1474.002,4835.9645742798
-120.645305714,39.324607278,1722,H0491,Spaulding #2,282,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Emigrant Gap,Emigrant Gap,Nevada,CA,95717,4.4,1,WAT,2021,-120.64531885,39.3246124858748,https://repository.energy.ca.gov/powerplantsgeneration/H0491_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1427.487,4683.3563063313
-120.635527457,39.33767536,1723,H0492,Spaulding #3,283,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Emigrant Gap,Emigrant Gap,Nevada,CA,95717,5.8,572,WAT,2021,-120.63554059,39.3376805699367,https://repository.energy.ca.gov/powerplantsgeneration/H0492_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1531.912,5025.9580128888
-120.10452538,39.470408671,1724,H0497,Stampede,7066,1,1,0,1,0,0,0,0,0,0,0,0,0,0,United States Bureau of Reclamation,Western Area Power Administration � Sierra Nevada,United States Bureau of Reclamation,United States Bureau of Reclamation,,Truckee,Sierra,CA,95734,3.65,"1, 2",WAT,2021,-120.10453844,39.4704139344227,https://repository.energy.ca.gov/powerplantsgeneration/H0497_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1746.08,5728.608932592
-120.031493816,39.419829174,1725,H0178,Farad (Non-operational since 1997),6512,1,1,0,1,0,0,0,0,0,0,0,1,1,0,Sierra Pacific Resources,Sierra Pacific Resources,Sierra Pacific Resources,Sierra Pacific Resources,"Farad Exit, off of Interstate 80",Floriston,Nevada,CA,96111,0,,,2002,-120.03150686,39.4198344379346,https://repository.energy.ca.gov/powerplantsgeneration/H0178_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1580.55,5185.531503945
-122.533234124,39.5868160370001,1726,H0500,Stony Gorge,7151,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Silicon Valley Power,Pacific Gas & Electric (PG&E),Silicon Valley Power,Silicon Valley Power,"23 miles west of Willows, CA on Highway 162",Elk Creek,Glenn,CA,95939,5,"1, 2",WAT,2021,-122.53324758,39.5868211163522,https://repository.energy.ca.gov/powerplantsgeneration/H0500_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,224.9551,738.04166778849
-121.851795438,39.5509659370001,1727,S9007,Rice Mill Inc. Far West,57276,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,3455 Nelson Rd.,Nelson,Butte,CA,95958,1,1,SUN,2021,-121.85180879,39.5509710680347,https://repository.energy.ca.gov/powerplantsgeneration/S9007_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,31.264,102.5721786336
-121.63006617,39.514802677,1728,H0510,Thermalito (Unit 1 HY Unit 2-3-4 Pumping-Generating),438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,California Department of Water Resources,Pacific Gas & Electric (PG&E),California Department of Water Resources,California Department of Water Resources,460 Glen Drive,Oroville,Butte,CA,95965,0,,,2021,-121.63007948,39.5148078226754,https://repository.energy.ca.gov/powerplantsgeneration/H0510_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0510_monthly.png,51.15014,167.815420202586
-121.600505139,39.6050507850001,1729,H0104,Coal Canyon,226,1,1,0,1,0,0,0,0,0,0,0,1,1,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),"Coal Canyon Road, Rural Route 1",Oroville,Butte,CA,95965,0,,,2012,-121.60051846,39.6050559407193,https://repository.energy.ca.gov/powerplantsgeneration/H0104_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,140.2225,460.04757287775
-121.726416461,39.67463295,1730,E0248,Ameresco Butte County Neal Road Landfill,57771,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ameresco Inc,Pacific Gas & Electric (PG&E),Ameresco Inc,Ameresco Inc,1023 Neal Road,Paradise,Butte,CA,95969,2.16,Unit 1,LFG,2021,-121.72642981,39.6746381011517,https://repository.energy.ca.gov/powerplantsgeneration/E0248_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,105.6301,346.55544672099
-121.492268293,39.542894216,1731,H0164,"Edward C Hyatt (Unit 1,3,5 Pumping-Generating)",437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,California Department of Water Resources,Pacific Gas & Electric (PG&E),California Department of Water Resources,California Department of Water Resources,460 Glen Drive,Oroville,Butte,CA,95965,644.25,"1, 2, 3, 4, 5, 6",WAT,2021,-121.49228159,39.5428993753907,https://repository.energy.ca.gov/powerplantsgeneration/H0164_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0164_monthly.png,248.5863,815.57185163337
-121.49123526,39.531674407,1732,H0263,Kelly Ridge,418,1,0,0,1,0,0,0,0,0,0,0,0,0,0,South Feather Water and Power,Pacific Gas & Electric (PG&E),South Feather Water and Power,South Feather Water and Power,Private Drive off Kelly Ridge Road,Oroville,Butte,CA,95966,10,1,WAT,2021,-121.49124855,39.5316795651488,https://repository.energy.ca.gov/powerplantsgeneration/H0263_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0263_monthly.png,76.52208,251.056693294992
